aggregate_trade_id,price,quantity,first_trade_id,last_trade_id,time_stamp,was_the_buyer,was_the_trade
996144394,60576.76,0.00018,1147684998,1147684998,1637064000262,False,True
996144395,60576.76,0.00082,1147684999,1147684999,1637064000264,False,True
996144396,60577.97,0.00587,1147685000,1147685000,1637064000264,False,True
996144397,60579.63,0.00825,1147685001,1147685001,1637064000264,False,True
996144398,60579.64,0.0158,1147685002,1147685002,1637064000264,False,True
996144399,60579.72,0.06926,1147685003,1147685003,1637064000264,False,True
996144400,60579.62,0.00049,1147685004,1147685004,1637064000325,False,True
996144401,60572.69,0.00236,1147685005,1147685005,1637064000449,True,True
996144402,60572.69,0.05302,1147685006,1147685007,1637064000467,True,True
996144403,60572.81,0.05537,1147685008,1147685009,1637064000543,True,True
996144404,60572.91,0.00536,1147685010,1147685010,1637064000561,True,True
996144405,60573.1,0.00624,1147685011,1147685011,1637064000638,True,True
996144406,60574.12,0.0696,1147685012,1147685013,1637064000724,True,True
996144407,60572.75,0.05227,1147685014,1147685014,1637064000817,True,True
996144408,60572.75,0.02925,1147685015,1147685015,1637064000831,True,True
996144409,60574.12,0.25257,1147685016,1147685017,1637064001044,True,True
996144410,60571.95,0.04511,1147685018,1147685019,1637064001339,False,True
996144411,60571.95,0.00172,1147685020,1147685020,1637064001461,False,True
996144412,60571.95,0.03078,1147685021,1147685021,1637064001476,False,True
996144413,60571.95,0.01336,1147685022,1147685022,1637064001517,False,True
996144414,60571.95,0.00629,1147685023,1147685023,1637064001523,False,True
996144415,60574.11,0.02672,1147685024,1147685024,1637064001523,False,True
996144416,60574.11,0.00063,1147685025,1147685025,1637064001704,False,True
996144417,60574.11,0.1,1147685026,1147685026,1637064001713,False,True
996144418,60574.11,0.04357,1147685027,1147685027,1637064001718,False,True
996144419,60574.11,0.03301,1147685028,1147685029,1637064001721,False,True
996144420,60574.11,0.072,1147685030,1147685030,1637064001857,False,True
996144421,60574.13,0.02698,1147685031,1147685031,1637064001857,False,True
996144422,60574.15,0.02698,1147685032,1147685032,1637064001857,False,True
996144423,60574.17,0.02697,1147685033,1147685033,1637064001857,False,True
996144424,60576.89,0.01183,1147685034,1147685034,1637064001857,False,True
996144425,60574.11,0.00789,1147685035,1147685035,1637064001881,False,True
996144426,60574.11,0.00211,1147685036,1147685036,1637064001900,False,True
996144427,60574.11,0.00042,1147685037,1147685037,1637064001964,False,True
996144428,60574.11,0.00164,1147685038,1147685038,1637064001996,False,True
996144429,60574.1,0.00082,1147685039,1147685039,1637064002055,True,True
996144430,60574.11,0.00059,1147685040,1147685040,1637064002172,False,True
996144431,60574.1,0.04492,1147685041,1147685042,1637064002274,True,True
996144432,60574.1,0.00201,1147685043,1147685043,1637064002285,True,True
996144433,60574.1,0.00173,1147685044,1147685044,1637064002287,True,True
996144434,60574.1,0.00326,1147685045,1147685045,1637064002291,True,True
996144435,60572.82,0.0002,1147685046,1147685046,1637064002304,True,True
996144436,60569.47,0.0001,1147685047,1147685047,1637064002304,True,True
996144437,60572.83,0.00096,1147685048,1147685048,1637064002434,False,True
996144438,60572.83,0.00343,1147685049,1147685049,1637064002435,False,True
996144439,60572.83,0.03021,1147685050,1147685050,1637064002464,False,True
996144440,60572.83,0.0324,1147685051,1147685051,1637064002496,False,True
996144441,60572.83,0.00019,1147685052,1147685052,1637064002500,False,True
996144442,60572.82,0.00081,1147685053,1147685053,1637064002562,True,True
996144443,60569.47,0.02055,1147685054,1147685054,1637064002562,True,True
996144444,60569.46,0.00093,1147685055,1147685055,1637064002562,True,True
996144445,60572.83,0.03301,1147685056,1147685056,1637064002569,False,True
996144446,60572.82,0.01635,1147685057,1147685057,1637064002579,False,True
996144447,60572.58,0.03301,1147685058,1147685058,1637064002630,False,True
996144448,60572.58,0.04122,1147685059,1147685059,1637064002633,False,True
996144449,60572.58,0.02802,1147685060,1147685060,1637064002647,False,True
996144450,60569.47,0.00269,1147685061,1147685061,1637064002682,True,True
996144451,60569.47,0.00805,1147685062,1147685062,1637064002720,True,True
996144452,60569.47,0.0004,1147685063,1147685063,1637064002722,True,True
996144453,60569.47,0.0092,1147685064,1147685064,1637064002722,True,True
996144454,60569.46,0.01017,1147685065,1147685065,1637064002722,True,True
996144455,60569.46,0.01401,1147685066,1147685066,1637064002723,True,True
996144456,60569.46,0.00646,1147685067,1147685067,1637064002726,True,True
996144457,60569.46,0.0063,1147685068,1147685068,1637064002726,True,True
996144458,60569.46,0.00552,1147685069,1147685069,1637064002726,True,True
996144459,60569.46,0.006,1147685070,1147685070,1637064002730,True,True
996144460,60569.46,0.00646,1147685071,1147685071,1637064002757,True,True
996144461,60569.47,0.00218,1147685072,1147685072,1637064002807,False,True
996144462,60569.46,0.00309,1147685073,1147685073,1637064002819,True,True
996144463,60568.01,0.00349,1147685074,1147685074,1637064002819,True,True
996144464,60569.47,0.07581,1147685075,1147685076,1637064002866,False,True
996144465,60569.47,0.00041,1147685077,1147685077,1637064002871,False,True
996144466,60569.46,0.00375,1147685078,1147685078,1637064002892,True,True
996144467,60569.46,0.00559,1147685079,1147685079,1637064002915,True,True
996144468,60569.46,0.01497,1147685080,1147685080,1637064002923,True,True
996144469,60569.47,0.0186,1147685081,1147685081,1637064002988,False,True
996144470,60570.8,0.01116,1147685082,1147685082,1637064002988,False,True
996144471,60572.29,0.01494,1147685083,1147685083,1637064002988,False,True
996144472,60572.29,0.02143,1147685084,1147685084,1637064002989,False,True
996144473,60572.3,0.02044,1147685085,1147685085,1637064002989,False,True
996144474,60572.3,0.03301,1147685086,1147685086,1637064003001,False,True
996144475,60569.47,0.00249,1147685087,1147685087,1637064003029,True,True
996144476,60569.47,0.00256,1147685088,1147685088,1637064003035,True,True
996144477,60570.8,0.01481,1147685089,1147685089,1637064003074,False,True
996144478,60572.29,0.02705,1147685090,1147685090,1637064003074,False,True
996144479,60571.54,0.01571,1147685091,1147685091,1637064003154,True,True
996144480,60573.64,0.01195,1147685092,1147685092,1637064003188,False,True
996144481,60570.95,0.02317,1147685093,1147685093,1637064003222,True,True
996144482,60570.79,0.00033,1147685094,1147685094,1637064003222,True,True
996144483,60569.47,0.00649,1147685095,1147685095,1637064003222,True,True
996144484,60573.58,0.05178,1147685096,1147685096,1637064003244,False,True
996144485,60573.59,0.08129,1147685097,1147685097,1637064003244,False,True
996144486,60573.58,0.05167,1147685098,1147685098,1637064003248,False,True
996144487,60569.47,0.00733,1147685099,1147685100,1637064003258,True,True
996144488,60569.46,0.03003,1147685101,1147685102,1637064003258,True,True
996144489,60569.46,0.00043,1147685103,1147685103,1637064003266,True,True
996144490,60569.82,0.01773,1147685104,1147685104,1637064003281,True,True
996144491,60569.82,0.00026,1147685105,1147685105,1637064003282,True,True
996144492,60569.82,0.0003,1147685106,1147685106,1637064003296,True,True
996144493,60570.01,0.00468,1147685107,1147685107,1637064003364,True,True
996144494,60570.01,0.00366,1147685108,1147685108,1637064003398,True,True
996144495,60570.01,0.0181,1147685109,1147685109,1637064003403,True,True
996144496,60570.01,0.0501,1147685110,1147685111,1637064003413,True,True
996144497,60569.9,0.00478,1147685112,1147685112,1637064003413,True,True
996144498,60570.01,0.00718,1147685113,1147685113,1637064003427,True,True
996144499,60570.01,0.06303,1147685114,1147685116,1637064003443,True,True
996144500,60569.9,0.0038,1147685117,1147685117,1637064003443,True,True
996144501,60570.01,0.03704,1147685118,1147685119,1637064003456,True,True
996144502,60570.01,0.00606,1147685120,1147685120,1637064003462,True,True
996144503,60570.01,0.02028,1147685121,1147685122,1637064003474,True,True
996144504,60570.01,0.04042,1147685123,1147685125,1637064003484,True,True
996144505,60570.02,0.00229,1147685126,1147685126,1637064003494,False,True
996144506,60570.01,0.00879,1147685127,1147685127,1637064003502,True,True
996144507,60570.01,0.00353,1147685128,1147685128,1637064003507,True,True
996144508,60570.01,0.00097,1147685129,1147685129,1637064003510,True,True
996144509,60570.01,0.01797,1147685130,1147685131,1637064003517,True,True
996144510,60570.01,0.01459,1147685132,1147685132,1637064003541,True,True
996144511,60570.01,0.00289,1147685133,1147685133,1637064003555,True,True
996144512,60570.02,0.00165,1147685134,1147685134,1637064003561,False,True
996144513,60570.01,0.01031,1147685135,1147685136,1637064003562,True,True
996144514,60569.48,0.0002,1147685137,1147685137,1637064003590,True,True
996144515,60569.48,0.00622,1147685138,1147685138,1637064003618,True,True
996144516,60569.48,0.00422,1147685139,1147685139,1637064003619,True,True
996144517,60569.46,0.00088,1147685140,1147685140,1637064003619,True,True
996144518,60568.01,0.00356,1147685141,1147685141,1637064003619,True,True
996144519,60568.0,0.02,1147685142,1147685142,1637064003619,True,True
996144520,60566.49,0.00469,1147685143,1147685143,1637064003619,True,True
996144521,60570.81,0.01064,1147685144,1147685144,1637064003643,True,True
996144522,60566.49,0.02757,1147685145,1147685146,1637064003643,True,True
996144523,60566.48,0.03,1147685147,1147685147,1637064003665,True,True
996144524,60563.73,0.00046,1147685148,1147685148,1637064003665,True,True
996144525,60563.38,0.01106,1147685149,1147685149,1637064003665,True,True
996144526,60563.4,0.25,1147685150,1147685150,1637064003699,False,True
996144527,60566.45,0.21936,1147685151,1147685151,1637064003699,False,True
996144528,60563.39,0.0082,1147685152,1147685152,1637064003701,True,True
996144529,60563.39,0.00299,1147685153,1147685153,1637064003704,True,True
996144530,60566.42,0.00186,1147685154,1147685154,1637064003747,True,True
996144531,60569.83,0.01064,1147685155,1147685155,1637064003785,True,True
996144532,60566.42,0.00212,1147685156,1147685156,1637064003785,True,True
996144533,60568.03,0.04707,1147685157,1147685157,1637064003805,True,True
996144534,60568.03,0.02493,1147685158,1147685158,1637064003811,True,True
996144535,60565.29,0.00893,1147685159,1147685159,1637064003811,True,True
996144536,60565.29,0.00019,1147685160,1147685160,1637064003818,True,True
996144537,60566.42,0.072,1147685161,1147685161,1637064003833,True,True
996144538,60565.29,0.008,1147685162,1147685162,1637064003833,True,True
996144539,60565.29,0.07685,1147685163,1147685163,1637064003851,True,True
996144540,60565.29,0.0085,1147685164,1147685164,1637064003851,True,True
996144541,60565.29,0.00623,1147685165,1147685165,1637064003913,True,True
996144542,60565.29,0.00706,1147685166,1147685166,1637064003914,True,True
996144543,60565.3,0.00458,1147685167,1147685167,1637064003919,False,True
996144544,60565.3,0.0002,1147685168,1147685168,1637064003932,False,True
996144545,60565.37,0.00072,1147685169,1147685169,1637064003977,True,True
996144546,60568.01,0.03404,1147685170,1147685170,1637064003987,False,True
996144547,60568.02,0.06439,1147685171,1147685171,1637064003987,False,True
996144548,60568.03,0.00157,1147685172,1147685172,1637064003987,False,True
996144549,60568.02,0.00042,1147685173,1147685173,1637064004022,True,True
996144550,60568.02,0.03085,1147685174,1147685174,1637064004024,True,True
996144551,60568.02,0.02053,1147685175,1147685175,1637064004053,True,True
996144552,60568.02,0.015,1147685176,1147685176,1637064004078,True,True
996144553,60568.02,0.10861,1147685177,1147685177,1637064004085,True,True
996144554,60568.02,0.06722,1147685178,1147685178,1637064004087,True,True
996144555,60568.03,0.00165,1147685179,1147685179,1637064004097,False,True
996144556,60568.02,0.00864,1147685180,1147685180,1637064004103,True,True
996144557,60568.02,0.02931,1147685181,1147685181,1637064004108,True,True
996144558,60568.02,0.00568,1147685182,1147685182,1637064004137,True,True
996144559,60568.03,0.0009,1147685183,1147685183,1637064004164,False,True
996144560,60568.03,0.00097,1147685184,1147685184,1637064004179,False,True
996144561,60568.02,0.00866,1147685185,1147685185,1637064004205,True,True
996144562,60568.02,0.0009,1147685186,1147685186,1637064004237,True,True
996144563,60568.02,0.00217,1147685187,1147685187,1637064004243,True,True
996144564,60568.03,0.00048,1147685188,1147685188,1637064004300,False,True
996144565,60568.02,0.13684,1147685189,1147685189,1637064004311,True,True
996144566,60568.03,0.00486,1147685190,1147685191,1637064004318,False,True
996144567,60568.03,0.0078,1147685192,1147685192,1637064004319,False,True
996144568,60568.03,0.01183,1147685193,1147685193,1637064004324,False,True
996144569,60568.03,0.02081,1147685194,1147685194,1637064004327,False,True
996144570,60568.02,0.00143,1147685195,1147685195,1637064004341,True,True
996144571,60568.02,0.00333,1147685196,1147685196,1637064004347,True,True
996144572,60568.02,0.00018,1147685197,1147685197,1637064004347,True,True
996144573,60568.03,0.08215,1147685198,1147685199,1637064004349,False,True
996144574,60568.02,0.00047,1147685200,1147685200,1637064004423,True,True
996144575,60568.02,0.00292,1147685201,1147685201,1637064004478,True,True
996144576,60568.02,0.0003,1147685202,1147685202,1637064004479,True,True
996144577,60568.02,0.00205,1147685203,1147685203,1637064004479,True,True
996144578,60568.02,0.00325,1147685204,1147685204,1637064004487,True,True
996144579,60568.02,0.00844,1147685205,1147685205,1637064004488,True,True
996144580,60568.03,0.00358,1147685206,1147685206,1637064004496,False,True
996144581,60568.02,0.00083,1147685207,1147685207,1637064004543,True,True
996144582,60568.03,0.00171,1147685208,1147685208,1637064004561,False,True
996144583,60568.02,0.00058,1147685209,1147685209,1637064004593,True,True
996144584,60568.03,0.04709,1147685210,1147685211,1637064004603,False,True
996144585,60568.02,0.00267,1147685212,1147685212,1637064004779,True,True
996144586,60568.02,0.00569,1147685213,1147685213,1637064004784,True,True
996144587,60568.02,0.00046,1147685214,1147685214,1637064004789,True,True
996144588,60568.02,0.0003,1147685215,1147685215,1637064004789,True,True
996144589,60568.02,0.00036,1147685216,1147685216,1637064004793,True,True
996144590,60568.02,0.00076,1147685217,1147685217,1637064004796,True,True
996144591,60568.02,0.00064,1147685218,1147685218,1637064004796,True,True
996144592,60568.02,0.0176,1147685219,1147685219,1637064004797,True,True
996144593,60568.02,0.00057,1147685220,1147685220,1637064004798,True,True
996144594,60568.02,0.00067,1147685221,1147685221,1637064004798,True,True
996144595,60568.02,0.00376,1147685222,1147685222,1637064004829,True,True
996144596,60568.03,0.02139,1147685223,1147685224,1637064004928,False,True
996144597,60568.02,0.00156,1147685225,1147685225,1637064004939,True,True
996144598,60568.03,0.04553,1147685226,1147685226,1637064004967,False,True
996144599,60568.02,0.00047,1147685227,1147685227,1637064004985,True,True
996144600,60568.02,0.00129,1147685228,1147685228,1637064005145,True,True
996144601,60568.02,0.0728,1147685229,1147685229,1637064005176,True,True
996144602,60568.02,0.01581,1147685230,1147685231,1637064005213,True,True
996144603,60568.02,0.00017,1147685232,1147685232,1637064005215,True,True
996144604,60568.02,0.03992,1147685233,1147685235,1637064005222,True,True
996144605,60565.7,0.01246,1147685236,1147685236,1637064005222,True,True
996144606,60565.7,0.07006,1147685237,1147685237,1637064005237,True,True
996144607,60563.44,0.01,1147685238,1147685238,1637064005237,True,True
996144608,60562.52,0.00033,1147685239,1147685239,1637064005237,True,True
996144609,60562.5,0.00157,1147685240,1147685240,1637064005237,True,True
996144610,60562.49,0.00728,1147685241,1147685241,1637064005237,True,True
996144611,60562.46,0.05813,1147685242,1147685242,1637064005237,True,True
996144612,60561.96,0.072,1147685243,1147685243,1637064005237,True,True
996144613,60561.12,0.04,1147685244,1147685244,1637064005237,True,True
996144614,60560.62,0.12377,1147685245,1147685245,1637064005250,True,True
996144615,60560.01,0.00076,1147685246,1147685246,1637064005255,True,True
996144616,60560.0,0.02724,1147685247,1147685247,1637064005255,True,True
996144617,60560.02,0.00825,1147685248,1147685248,1637064005264,True,True
996144618,60560.0,0.01331,1147685249,1147685250,1637064005264,True,True
996144619,60560.01,0.0002,1147685251,1147685251,1637064005267,False,True
996144620,60559.27,0.01,1147685252,1147685252,1637064005267,True,True
996144621,60558.0,0.01,1147685253,1147685253,1637064005276,True,True
996144622,60557.65,0.04,1147685254,1147685254,1637064005276,True,True
996144623,60557.01,0.03267,1147685255,1147685255,1637064005276,True,True
996144624,60557.0,0.06,1147685256,1147685257,1637064005276,True,True
996144625,60556.82,0.0033,1147685258,1147685258,1637064005276,True,True
996144626,60556.57,0.03,1147685259,1147685259,1637064005276,True,True
996144627,60556.58,0.03058,1147685260,1147685260,1637064005281,True,True
996144628,60558.01,0.00825,1147685261,1147685261,1637064005285,True,True
996144629,60555.44,0.05725,1147685262,1147685262,1637064005285,True,True
996144630,60555.33,0.01351,1147685263,1147685263,1637064005285,True,True
996144631,60555.04,0.05323,1147685264,1147685264,1637064005285,True,True
996144632,60555.03,0.00196,1147685265,1147685265,1637064005285,True,True
996144633,60555.03,0.02971,1147685266,1147685266,1637064005303,True,True
996144634,60555.03,0.00833,1147685267,1147685267,1637064005317,True,True
996144635,60555.0,0.00201,1147685268,1147685268,1637064005317,True,True
996144636,60555.04,0.00494,1147685269,1147685269,1637064005318,False,True
996144637,60555.01,0.16587,1147685270,1147685270,1637064005348,False,True
996144638,60555.0,0.00033,1147685271,1147685271,1637064005367,True,True
996144639,60555.0,0.01766,1147685272,1147685272,1637064005388,True,True
996144640,60553.0,0.02609,1147685273,1147685273,1637064005388,True,True
996144641,60553.0,0.00021,1147685274,1147685274,1637064005545,True,True
996144642,60553.0,0.0098,1147685275,1147685275,1637064005552,True,True
996144643,60553.0,0.06385,1147685276,1147685277,1637064005615,True,True
996144644,60553.0,0.06987,1147685278,1147685278,1637064005654,True,True
996144645,60553.0,0.00063,1147685279,1147685279,1637064005666,True,True
996144646,60553.0,0.00616,1147685280,1147685280,1637064005680,True,True
996144647,60553.0,0.00408,1147685281,1147685281,1637064005684,True,True
996144648,60553.0,0.07794,1147685282,1147685282,1637064005688,True,True
996144649,60553.0,0.10124,1147685283,1147685284,1637064005754,True,True
996144650,60553.01,0.00236,1147685285,1147685285,1637064005801,False,True
996144651,60553.0,0.08853,1147685286,1147685287,1637064005842,True,True
996144652,60553.0,0.00477,1147685288,1147685288,1637064005878,True,True
996144653,60553.0,0.06972,1147685289,1147685289,1637064005883,True,True
996144654,60553.0,0.01872,1147685290,1147685290,1637064005919,True,True
996144655,60553.0,0.086,1147685291,1147685291,1637064005932,True,True
996144656,60553.0,0.00605,1147685292,1147685292,1637064005965,True,True
996144657,60553.0,0.02921,1147685293,1147685293,1637064005998,True,True
996144658,60553.0,0.11819,1147685294,1147685295,1637064006042,True,True
996144659,60553.0,0.00537,1147685296,1147685296,1637064006076,True,True
996144660,60553.0,0.09431,1147685297,1147685298,1637064006090,True,True
996144661,60553.01,0.00275,1147685299,1147685299,1637064006147,False,True
996144662,60553.0,0.0002,1147685300,1147685300,1637064006151,True,True
996144663,60553.0,0.04433,1147685301,1147685302,1637064006152,True,True
996144664,60553.01,0.00039,1147685303,1147685303,1637064006194,False,True
996144665,60553.0,0.00114,1147685304,1147685304,1637064006229,True,True
996144666,60553.0,0.00639,1147685305,1147685305,1637064006244,True,True
996144667,60553.01,0.033,1147685306,1147685307,1637064006261,False,True
996144668,60553.01,0.08631,1147685308,1147685308,1637064006304,False,True
996144669,60557.98,0.01369,1147685309,1147685309,1637064006304,False,True
996144670,60553.0,0.00033,1147685310,1147685310,1637064006306,True,True
996144671,60553.01,0.0164,1147685311,1147685311,1637064006312,True,True
996144672,60557.94,0.00443,1147685312,1147685312,1637064006391,True,True
996144673,60557.94,0.00246,1147685313,1147685313,1637064006443,False,True
996144674,60557.93,0.00021,1147685314,1147685314,1637064006545,True,True
996144675,60557.93,0.00621,1147685315,1147685315,1637064006575,True,True
996144676,60557.93,0.02277,1147685316,1147685316,1637064006602,True,True
996144677,60557.93,0.01102,1147685317,1147685317,1637064006634,True,True
996144678,60557.93,0.08177,1147685318,1147685319,1637064006635,True,True
996144679,60556.38,0.00105,1147685320,1147685320,1637064006670,False,True
996144680,60553.04,0.01748,1147685321,1147685321,1637064006676,True,True
996144681,60553.04,0.01658,1147685322,1147685322,1637064006684,True,True
996144682,60553.04,0.0078,1147685323,1147685323,1637064006688,True,True
996144683,60553.05,0.0067,1147685324,1147685324,1637064006690,False,True
996144684,60553.05,0.00074,1147685325,1147685325,1637064006780,False,True
996144685,60553.04,0.05733,1147685326,1147685326,1637064006820,True,True
996144686,60553.04,0.00612,1147685327,1147685327,1637064006827,True,True
996144687,60553.05,0.00018,1147685328,1147685328,1637064006850,False,True
996144688,60553.04,0.07116,1147685329,1147685329,1637064006853,True,True
996144689,60553.04,0.00027,1147685330,1147685330,1637064006868,True,True
996144690,60553.04,0.00079,1147685331,1147685332,1637064006872,True,True
996144691,60553.04,0.03413,1147685333,1147685333,1637064006925,True,True
996144692,60553.0,0.00034,1147685334,1147685334,1637064006931,True,True
996144693,60553.0,0.00712,1147685335,1147685335,1637064006934,True,True
996144694,60553.0,0.02048,1147685336,1147685336,1637064006957,True,True
996144695,60553.0,0.08184,1147685337,1147685337,1637064006958,True,True
996144696,60553.0,0.00184,1147685338,1147685338,1637064006958,True,True
996144697,60553.0,0.00027,1147685339,1147685339,1637064006969,True,True
996144698,60553.0,0.00082,1147685340,1147685340,1637064006970,True,True
996144699,60553.0,0.00048,1147685341,1147685341,1637064006986,True,True
996144700,60553.0,0.00051,1147685342,1147685342,1637064007008,True,True
996144701,60553.0,0.00812,1147685343,1147685343,1637064007010,True,True
996144702,60553.0,0.00188,1147685344,1147685344,1637064007021,True,True
996144703,60553.0,8e-05,1147685345,1147685345,1637064007044,True,True
996144704,60551.34,0.05767,1147685346,1147685346,1637064007044,True,True
996144705,60551.57,0.0004,1147685347,1147685347,1637064007050,False,True
996144706,60551.34,0.01987,1147685348,1147685348,1637064007074,True,True
996144707,60550.89,0.00565,1147685349,1147685349,1637064007074,True,True
996144708,60550.89,0.00427,1147685350,1147685350,1637064007119,True,True
996144709,60550.04,0.00334,1147685351,1147685351,1637064007119,True,True
996144710,60550.04,0.00031,1147685352,1147685352,1637064007138,True,True
996144711,60550.05,0.04572,1147685353,1147685353,1637064007146,False,True
996144712,60550.0,0.00029,1147685354,1147685355,1637064007168,True,True
996144713,60550.0,0.01597,1147685356,1147685357,1637064007170,True,True
996144714,60550.0,0.00021,1147685358,1147685358,1637064007194,True,True
996144715,60550.0,0.00312,1147685359,1147685359,1637064007208,True,True
996144716,60550.0,0.00029,1147685360,1147685360,1637064007255,True,True
996144717,60550.0,0.11728,1147685361,1147685363,1637064007265,True,True
996144718,60550.01,0.00287,1147685364,1147685364,1637064007288,False,True
996144719,60550.01,0.01651,1147685365,1147685365,1637064007338,False,True
996144720,60550.01,0.04987,1147685366,1147685366,1637064007350,False,True
996144721,60550.0,0.00024,1147685367,1147685367,1637064007360,True,True
996144722,60550.0,0.01155,1147685368,1147685368,1637064007362,True,True
996144723,60550.01,0.04473,1147685369,1147685369,1637064007370,False,True
996144724,60550.0,0.05962,1147685370,1147685370,1637064007375,True,True
996144725,60550.01,0.00648,1147685371,1147685371,1637064007379,False,True
996144726,60550.01,0.00335,1147685372,1147685372,1637064007381,False,True
996144727,60550.01,0.01702,1147685373,1147685373,1637064007443,False,True
996144728,60550.01,0.00042,1147685374,1147685374,1637064007451,False,True
996144729,60550.01,0.00605,1147685375,1147685375,1637064007496,False,True
996144730,60550.01,0.00025,1147685376,1147685376,1637064007501,False,True
996144731,60550.01,0.01997,1147685377,1147685377,1637064007508,False,True
996144732,60550.0,0.17246,1147685378,1147685378,1637064007518,True,True
996144733,60550.0,0.00038,1147685379,1147685379,1637064007520,True,True
996144734,60550.01,0.0126,1147685380,1147685380,1637064007523,False,True
996144735,60550.01,0.00941,1147685381,1147685381,1637064007527,False,True
996144736,60550.01,0.002,1147685382,1147685382,1637064007529,False,True
996144737,60550.01,0.00501,1147685383,1147685383,1637064007532,False,True
996144738,60550.89,0.00399,1147685384,1147685384,1637064007538,False,True
996144739,60553.0,0.0056,1147685385,1147685385,1637064007538,False,True
996144740,60550.86,0.00025,1147685386,1147685386,1637064007546,True,True
996144741,60553.0,0.01634,1147685387,1147685389,1637064007552,False,True
996144742,60553.01,0.01154,1147685390,1147685390,1637064007552,False,True
996144743,60553.03,0.01154,1147685391,1147685391,1637064007552,False,True
996144744,60557.93,0.06441,1147685392,1147685392,1637064007552,False,True
996144745,60557.99,0.02612,1147685393,1147685393,1637064007552,False,True
996144746,60558.0,0.01,1147685394,1147685394,1637064007552,False,True
996144747,60559.06,0.06441,1147685395,1147685395,1637064007552,False,True
996144748,60559.07,0.01646,1147685396,1147685396,1637064007552,False,True
996144749,60553.0,0.00505,1147685397,1147685397,1637064007565,False,True
996144750,60553.0,0.04666,1147685398,1147685398,1637064007568,False,True
996144751,60553.0,0.0027,1147685399,1147685399,1637064007569,False,True
996144752,60552.99,0.01323,1147685400,1147685401,1637064007589,True,True
996144753,60552.99,0.00084,1147685402,1147685402,1637064007604,True,True
996144754,60553.0,0.00027,1147685403,1147685403,1637064007637,False,True
996144755,60553.0,0.00672,1147685404,1147685404,1637064007678,False,True
996144756,60553.0,0.00204,1147685405,1147685405,1637064007683,False,True
996144757,60552.99,0.02723,1147685406,1147685409,1637064007689,True,True
996144758,60551.23,0.00414,1147685410,1147685410,1637064007690,True,True
996144759,60551.23,0.00414,1147685411,1147685411,1637064007691,True,True
996144760,60551.23,0.00335,1147685412,1147685412,1637064007691,True,True
996144761,60551.23,0.00212,1147685413,1147685413,1637064007694,True,True
996144762,60550.0,0.00397,1147685414,1147685414,1637064007694,True,True
996144763,60550.0,0.05541,1147685415,1147685415,1637064007722,True,True
996144764,60550.0,0.04956,1147685416,1147685416,1637064007726,True,True
996144765,60550.0,1.04199,1147685417,1147685417,1637064007733,True,True
996144766,60550.01,0.00164,1147685418,1147685418,1637064007768,False,True
996144767,60550.01,0.0006,1147685419,1147685419,1637064007806,False,True
996144768,60550.0,0.01423,1147685420,1147685420,1637064007907,True,True
996144769,60550.0,0.0011,1147685421,1147685421,1637064008211,True,True
996144770,60550.0,0.00148,1147685422,1147685422,1637064008213,True,True
996144771,60550.01,0.0017,1147685423,1147685423,1637064008226,False,True
996144772,60550.0,0.001,1147685424,1147685424,1637064008251,True,True
996144773,60550.01,0.00467,1147685425,1147685426,1637064008265,False,True
996144774,60550.01,0.00467,1147685427,1147685427,1637064008265,False,True
996144775,60550.01,0.00467,1147685428,1147685429,1637064008267,False,True
996144776,60550.0,0.00161,1147685430,1147685430,1637064008310,True,True
996144777,60550.0,0.07902,1147685431,1147685431,1637064008321,True,True
996144778,60550.0,0.00502,1147685432,1147685432,1637064008338,True,True
996144779,60550.0,0.00023,1147685433,1147685433,1637064008360,True,True
996144780,60550.0,0.05022,1147685434,1147685434,1637064008366,True,True
996144781,60550.0,0.00094,1147685435,1147685435,1637064008395,True,True
996144782,60550.0,0.00375,1147685436,1147685436,1637064008431,True,True
996144783,60550.0,0.04952,1147685437,1147685437,1637064008439,True,True
996144784,60550.0,0.06983,1147685438,1147685438,1637064008444,True,True
996144785,60550.0,0.00048,1147685439,1147685439,1637064008445,True,True
996144786,60550.0,0.26744,1147685440,1147685440,1637064008474,True,True
996144787,60550.0,0.00076,1147685441,1147685441,1637064008481,True,True
996144788,60550.01,0.00167,1147685442,1147685442,1637064008488,False,True
996144789,60550.0,0.00094,1147685443,1147685443,1637064008508,True,True
996144790,60550.0,0.00019,1147685444,1147685444,1637064008542,True,True
996144791,60550.01,0.1,1147685445,1147685448,1637064008549,False,True
996144792,60550.0,0.00275,1147685449,1147685449,1637064008561,True,True
996144793,60550.01,0.00145,1147685450,1147685450,1637064008583,False,True
996144794,60550.0,0.0153,1147685451,1147685451,1637064008585,True,True
996144795,60550.0,0.0386,1147685452,1147685452,1637064008589,True,True
996144796,60550.0,0.00055,1147685453,1147685453,1637064008605,True,True
996144797,60550.0,0.00128,1147685454,1147685454,1637064008606,True,True
996144798,60550.0,0.03415,1147685455,1147685455,1637064008610,True,True
996144799,60550.0,0.02237,1147685456,1147685456,1637064008650,True,True
996144800,60550.0,0.0142,1147685457,1147685457,1637064008657,True,True
996144801,60550.0,0.06837,1147685458,1147685458,1637064008667,True,True
996144802,60550.0,0.00943,1147685459,1147685459,1637064008688,True,True
996144803,60550.0,0.00338,1147685460,1147685460,1637064008712,True,True
